product_id,product_name,brand_id,brand_name,seller_id,seller_name,price_current,price_original,sold_count,review_count,in_stock,rating_score,location,product_url,snapshot_date
P-Ne-Co-167,Nestle Coffee,B-Nestle,Nestle,S-47,Nestle Official Store,208241.36,264629.45,1796,2314,True,4.56,Vietnam,,2026-03-01
P-JB-Bl-168,JBL Bluetooth Speaker,B-JBL,JBL,S-28,JBL Official Store,1937186.31,2355720.67,4411,1896,True,4.09,Thailand,,2026-03-01
P-Ne-Co-169,Nestle Coffee,B-Nestle,Nestle,S-1,Nestle Official Store,171182.9,184594.64,4687,2003,True,4.92,Thailand,,2026-03-01
P-An-Po-170,Anker Power Bank,B-Anker,Anker,S-29,Anker Official Store,732111.86,924841.79,3120,1375,True,4.93,Malaysia,,2026-03-01
P-JB-Bl-171,JBL Bluetooth Speaker,B-JBL,JBL,S-36,JBL Official Store,1924820.9,2464042.89,861,349,True,4.5,Vietnam,,2026-03-01
P-Pa-Mo-172,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-12,Paula's Choice Official Store,878696.2,1025488.21,1227,2483,True,4.74,Malaysia,,2026-03-01
P-JB-He-173,JBL Headphones,B-JBL,JBL,S-28,JBL Official Store,1688977.5,1894910.62,3350,109,True,4.93,Thailand,,2026-03-01
P-Lo-We-174,Logitech Webcam,B-Logitech,Logitech,S-16,Logitech Official Store,1229175.98,1417307.95,919,1882,True,4.07,Malaysia,,2026-03-01
P-Lo-We-175,Logitech Webcam,B-Logitech,Logitech,S-5,Logitech Official Store,1122488.78,1456906.43,1048,1958,True,4.36,Vietnam,,2026-03-01
P-Pa-Mo-176,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-15,Paula's Choice Official Store,616159.74,789717.31,4359,2076,True,4.45,Vietnam,,2026-03-01
P-Pa-Se-177,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-17,Paula's Choice Official Store,1033784.58,1261369.15,2322,721,True,4.42,Thailand,,2026-03-01
P-Pa-Se-178,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-24,Paula's Choice Official Store,794140.68,867038.04,3697,2251,True,4.01,Vietnam,,2026-03-01
P-Ne-Ch-179,Nestle Chocolate Drink,B-Nestle,Nestle,S-39,Nestle Official Store,97930.24,116729.47,2373,1482,True,4.48,Malaysia,,2026-03-01
P-An-Po-180,Anker Power Bank,B-Anker,Anker,S-45,Anker Official Store,680072.73,736728.08,1711,1756,True,4.24,Malaysia,,2026-03-01
P-Ne-Ce-181,Nestle Cereal,B-Nestle,Nestle,S-14,Nestle Official Store,135475.63,174415.06,1357,619,True,4.88,Thailand,,2026-03-01
P-Ne-Ch-182,Nestle Chocolate Drink,B-Nestle,Nestle,S-1,Nestle Official Store,113316.38,129640.88,1764,834,True,4.1,Thailand,,2026-03-01
P-JB-Bl-183,JBL Bluetooth Speaker,B-JBL,JBL,S-35,JBL Official Store,1701525.08,1891023.37,974,1516,True,4.66,Malaysia,,2026-03-01
P-An-Po-184,Anker Power Bank,B-Anker,Anker,S-4,Anker Official Store,642310.87,826044.28,1804,979,True,4.24,Thailand,,2026-03-01
P-Pa-Cl-185,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-10,Paula's Choice Official Store,559037.23,649892.5,2293,2342,True,4.17,Thailand,,2026-03-01
P-An-Po-186,Anker Power Bank,B-Anker,Anker,S-34,Anker Official Store,703337.36,722330.45,3993,1435,True,4.61,Malaysia,,2026-03-01
P-Lo-Wi-187,Logitech Wireless Mouse,B-Logitech,Logitech,S-24,Logitech Official Store,522123.53,603045.47,3752,2039,True,4.49,Malaysia,,2026-03-01
P-JB-Ea-188,JBL Earbuds,B-JBL,JBL,S-29,JBL Official Store,1286364.98,1501779.45,1157,343,True,4.02,Malaysia,,2026-03-01
P-Ne-Ch-189,Nestle Chocolate Drink,B-Nestle,Nestle,S-22,Nestle Official Store,141755.93,165052.0,2119,206,True,4.56,Vietnam,,2026-03-01
P-JB-He-190,JBL Headphones,B-JBL,JBL,S-21,JBL Official Store,1404437.13,1727663.72,3531,217,True,4.41,Vietnam,,2026-03-01
P-JB-He-191,JBL Headphones,B-JBL,JBL,S-17,JBL Official Store,1699272.79,1857211.51,4830,553,True,4.35,Malaysia,,2026-03-01
P-Pa-Se-192,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-31,Paula's Choice Official Store,899951.47,1112340.37,3305,615,True,4.21,Malaysia,,2026-03-01
P-JB-He-193,JBL Headphones,B-JBL,JBL,S-34,JBL Official Store,1610137.17,1864980.13,3110,463,True,4.36,Thailand,,2026-03-01
P-Pa-Se-194,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-29,Paula's Choice Official Store,937655.34,1182927.96,3932,1357,True,4.34,Thailand,,2026-03-01
P-JB-Bl-195,JBL Bluetooth Speaker,B-JBL,JBL,S-1,JBL Official Store,1750984.88,1871005.24,3223,322,True,4.25,Vietnam,,2026-03-01
P-Ne-Ce-196,Nestle Cereal,B-Nestle,Nestle,S-48,Nestle Official Store,145222.42,182170.96,3624,683,True,4.66,Vietnam,,2026-03-01
P-Ne-Ch-197,Nestle Chocolate Drink,B-Nestle,Nestle,S-5,Nestle Official Store,119086.3,139453.18,2583,285,True,4.12,Thailand,,2026-03-01
P-JB-Ea-198,JBL Earbuds,B-JBL,JBL,S-8,JBL Official Store,1567259.07,1905921.47,221,2022,True,4.13,Malaysia,,2026-03-01
P-An-US-199,Anker USB-C Cable,B-Anker,Anker,S-38,Anker Official Store,255662.15,310703.44,88,2353,True,4.85,Vietnam,,2026-03-01
P-JB-Bl-200,JBL Bluetooth Speaker,B-JBL,JBL,S-9,JBL Official Store,1812448.61,2252989.41,1804,1426,True,4.4,Thailand,,2026-03-01
P-Ne-Ce-201,Nestle Cereal,B-Nestle,Nestle,S-49,Nestle Official Store,160073.8,199090.28,1680,1737,True,4.13,Vietnam,,2026-03-01
P-Ne-Ch-202,Nestle Chocolate Drink,B-Nestle,Nestle,S-5,Nestle Official Store,130022.82,146274.38,2821,708,True,4.29,Malaysia,,2026-03-01
P-JB-He-203,JBL Headphones,B-JBL,JBL,S-15,JBL Official Store,1475747.74,1560810.88,1328,1306,True,4.95,Thailand,,2026-03-01
P-Lo-Wi-204,Logitech Wireless Mouse,B-Logitech,Logitech,S-18,Logitech Official Store,583635.08,627384.61,458,1334,True,4.07,Vietnam,,2026-03-01
P-Lo-We-205,Logitech Webcam,B-Logitech,Logitech,S-21,Logitech Official Store,1064309.59,1356847.93,1097,1511,True,4.1,Thailand,,2026-03-01
P-Ne-Co-206,Nestle Coffee,B-Nestle,Nestle,S-20,Nestle Official Store,221995.36,251619.25,201,1591,True,4.06,Malaysia,,2026-03-01
P-Ne-Co-207,Nestle Coffee,B-Nestle,Nestle,S-45,Nestle Official Store,141459.87,173267.15,187,1975,True,4.36,Thailand,,2026-03-01
P-Ne-Co-208,Nestle Coffee,B-Nestle,Nestle,S-41,Nestle Official Store,171890.05,200084.72,3060,2232,True,4.66,Vietnam,,2026-03-01
P-Ne-Co-209,Nestle Coffee,B-Nestle,Nestle,S-40,Nestle Official Store,164268.26,189346.5,4482,2491,True,4.01,Vietnam,,2026-03-01
P-Ne-Co-210,Nestle Coffee,B-Nestle,Nestle,S-10,Nestle Official Store,195307.73,228504.6,4324,1792,True,4.61,Malaysia,,2026-03-01
P-Pa-Se-211,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-44,Paula's Choice Official Store,761255.03,845716.84,3085,2385,True,4.41,Thailand,,2026-03-01
P-Pa-Mo-212,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-20,Paula's Choice Official Store,957226.69,1210341.97,2132,2476,True,4.78,Malaysia,,2026-03-01
P-JB-Bl-213,JBL Bluetooth Speaker,B-JBL,JBL,S-28,JBL Official Store,1456517.03,1854494.42,2829,1576,True,4.02,Thailand,,2026-03-01
P-Pa-Cl-214,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-2,Paula's Choice Official Store,658809.66,840177.66,2088,1535,True,4.93,Thailand,,2026-03-01
P-An-Ch-215,Anker Charger,B-Anker,Anker,S-28,Anker Official Store,447714.78,478171.18,4278,1240,True,4.08,Malaysia,,2026-03-01
P-An-Ch-216,Anker Charger,B-Anker,Anker,S-36,Anker Official Store,546368.13,642517.15,4319,534,True,4.39,Vietnam,,2026-03-01
P-JB-Ea-217,JBL Earbuds,B-JBL,JBL,S-30,JBL Official Store,1276371.47,1632893.07,4823,2050,True,4.09,Malaysia,,2026-03-01
P-Ne-Ce-218,Nestle Cereal,B-Nestle,Nestle,S-24,Nestle Official Store,160481.37,174772.69,3709,766,True,4.94,Thailand,,2026-03-01
P-Ne-Ce-219,Nestle Cereal,B-Nestle,Nestle,S-9,Nestle Official Store,147541.04,160935.77,2866,836,True,4.3,Thailand,,2026-03-01
P-Pa-Se-220,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-9,Paula's Choice Official Store,1032704.73,1231087.3,812,1512,True,4.6,Malaysia,,2026-03-01
P-An-Ch-221,Anker Charger,B-Anker,Anker,S-6,Anker Official Store,524314.78,572556.77,4120,215,True,4.92,Vietnam,,2026-03-01
P-Lo-Ke-222,Logitech Keyboard,B-Logitech,Logitech,S-43,Logitech Official Store,817150.64,1050548.25,1140,583,True,4.68,Malaysia,,2026-03-01
P-Pa-Cl-223,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-29,Paula's Choice Official Store,639486.43,744076.13,516,1282,True,4.67,Malaysia,,2026-03-01
P-Pa-Cl-224,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-2,Paula's Choice Official Store,608968.0,741564.47,3937,197,True,4.47,Malaysia,,2026-03-01
P-Lo-Ke-225,Logitech Keyboard,B-Logitech,Logitech,S-1,Logitech Official Store,871734.51,892948.25,3722,688,True,4.09,Malaysia,,2026-03-01
P-JB-Ea-226,JBL Earbuds,B-JBL,JBL,S-38,JBL Official Store,1488910.83,1547449.51,4230,811,True,4.71,Thailand,,2026-03-01
P-Ne-Co-227,Nestle Coffee,B-Nestle,Nestle,S-32,Nestle Official Store,235453.26,291106.96,2341,1505,True,4.54,Vietnam,,2026-03-01
P-JB-Ea-228,JBL Earbuds,B-JBL,JBL,S-40,JBL Official Store,1218063.47,1386450.75,34,2086,True,4.72,Malaysia,,2026-03-01
P-Lo-Ke-229,Logitech Keyboard,B-Logitech,Logitech,S-37,Logitech Official Store,1105023.02,1378703.43,2604,502,True,4.05,Vietnam,,2026-03-01
P-JB-Bl-230,JBL Bluetooth Speaker,B-JBL,JBL,S-44,JBL Official Store,1862011.76,2085574.93,4063,742,True,4.3,Thailand,,2026-03-01
P-Ne-Ce-231,Nestle Cereal,B-Nestle,Nestle,S-30,Nestle Official Store,125371.21,137491.59,1016,963,True,5.0,Malaysia,,2026-03-01
P-JB-Bl-232,JBL Bluetooth Speaker,B-JBL,JBL,S-40,JBL Official Store,1351058.71,1544520.39,3360,535,True,4.45,Thailand,,2026-03-01
P-Lo-Wi-233,Logitech Wireless Mouse,B-Logitech,Logitech,S-14,Logitech Official Store,507732.23,630844.42,843,659,True,4.47,Malaysia,,2026-03-01
P-An-US-234,Anker USB-C Cable,B-Anker,Anker,S-31,Anker Official Store,269279.78,332467.45,4608,2259,True,4.41,Vietnam,,2026-03-01
P-An-Ch-235,Anker Charger,B-Anker,Anker,S-48,Anker Official Store,430172.59,546910.16,2968,910,True,4.86,Thailand,,2026-03-01
P-An-Po-236,Anker Power Bank,B-Anker,Anker,S-16,Anker Official Store,736762.91,834688.22,1021,1137,True,4.44,Vietnam,,2026-03-01
P-Ne-Co-237,Nestle Coffee,B-Nestle,Nestle,S-21,Nestle Official Store,170690.14,191704.77,1113,439,True,4.02,Malaysia,,2026-03-01
P-JB-Ea-238,JBL Earbuds,B-JBL,JBL,S-22,JBL Official Store,1224375.71,1540704.22,2645,1359,True,4.32,Vietnam,,2026-03-01
P-Ne-Co-239,Nestle Coffee,B-Nestle,Nestle,S-26,Nestle Official Store,138831.43,151558.91,4949,14,True,4.79,Thailand,,2026-03-01
P-Ne-Co-240,Nestle Coffee,B-Nestle,Nestle,S-22,Nestle Official Store,172300.84,192476.04,3388,2443,True,4.81,Thailand,,2026-03-01
P-Ne-Ch-241,Nestle Chocolate Drink,B-Nestle,Nestle,S-48,Nestle Official Store,165760.73,188368.02,4093,2259,True,4.18,Malaysia,,2026-03-01
P-JB-Ea-242,JBL Earbuds,B-JBL,JBL,S-10,JBL Official Store,1554854.5,1591134.31,197,90,True,4.58,Vietnam,,2026-03-01
P-Lo-Wi-243,Logitech Wireless Mouse,B-Logitech,Logitech,S-15,Logitech Official Store,510469.91,590118.41,373,1211,True,4.94,Malaysia,,2026-03-01
P-Pa-Se-244,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-16,Paula's Choice Official Store,730901.73,802833.35,268,919,True,4.2,Thailand,,2026-03-01
P-Ne-Co-245,Nestle Coffee,B-Nestle,Nestle,S-8,Nestle Official Store,209499.76,247937.37,2288,371,True,4.54,Malaysia,,2026-03-01
P-Pa-Se-246,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-48,Paula's Choice Official Store,1044747.9,1110533.5,161,908,True,4.13,Malaysia,,2026-03-01
P-Ne-Co-247,Nestle Coffee,B-Nestle,Nestle,S-24,Nestle Official Store,218564.88,270893.4,4812,790,True,4.23,Malaysia,,2026-03-01
P-JB-He-248,JBL Headphones,B-JBL,JBL,S-29,JBL Official Store,1595598.06,1741902.37,1948,416,True,4.38,Thailand,,2026-03-01
P-JB-Ea-249,JBL Earbuds,B-JBL,JBL,S-23,JBL Official Store,1369974.68,1502883.11,394,927,True,4.06,Thailand,,2026-03-01
P-JB-Ea-250,JBL Earbuds,B-JBL,JBL,S-26,JBL Official Store,1284250.01,1454290.1,2420,2208,True,4.41,Thailand,,2026-03-01
P-Pa-Cl-251,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-23,Paula's Choice Official Store,642462.16,657175.73,2700,1806,True,4.3,Malaysia,,2026-03-01
P-Lo-We-252,Logitech Webcam,B-Logitech,Logitech,S-31,Logitech Official Store,957338.74,1113251.37,3997,218,True,4.46,Vietnam,,2026-03-01
P-An-US-253,Anker USB-C Cable,B-Anker,Anker,S-9,Anker Official Store,264569.05,307049.2,541,2263,True,4.67,Malaysia,,2026-03-01
P-JB-He-254,JBL Headphones,B-JBL,JBL,S-6,JBL Official Store,1235196.64,1384788.72,1731,309,True,4.97,Thailand,,2026-03-01
P-Lo-Wi-255,Logitech Wireless Mouse,B-Logitech,Logitech,S-7,Logitech Official Store,478213.47,608520.74,3484,2210,True,4.57,Vietnam,,2026-03-01
P-Lo-We-256,Logitech Webcam,B-Logitech,Logitech,S-19,Logitech Official Store,1044920.74,1306046.67,4617,831,True,4.44,Vietnam,,2026-03-01
P-Ne-Ch-257,Nestle Chocolate Drink,B-Nestle,Nestle,S-37,Nestle Official Store,128572.31,142802.47,1485,43,True,4.15,Malaysia,,2026-03-01
P-Pa-Mo-258,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-15,Paula's Choice Official Store,741321.12,814610.24,4025,2023,True,4.77,Malaysia,,2026-03-01
P-Pa-Se-259,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-20,Paula's Choice Official Store,820998.62,893810.47,1347,705,True,4.88,Thailand,,2026-03-01
P-Pa-Se-260,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-22,Paula's Choice Official Store,846941.03,1009182.9,2642,2265,True,4.48,Malaysia,,2026-03-01
P-JB-Bl-261,JBL Bluetooth Speaker,B-JBL,JBL,S-41,JBL Official Store,1828037.35,1886267.26,2958,1965,True,4.41,Thailand,,2026-03-01
P-Pa-Se-262,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-25,Paula's Choice Official Store,997722.01,1096558.85,2055,1589,True,4.14,Thailand,,2026-03-01
P-JB-Bl-263,JBL Bluetooth Speaker,B-JBL,JBL,S-40,JBL Official Store,2111209.35,2329189.52,1159,287,True,4.94,Malaysia,,2026-03-01
P-Pa-Mo-264,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-40,Paula's Choice Official Store,705002.37,845425.16,1422,2294,True,4.01,Vietnam,,2026-03-01
P-JB-He-265,JBL Headphones,B-JBL,JBL,S-3,JBL Official Store,1673609.5,2038329.84,3630,306,True,4.83,Vietnam,,2026-03-01
P-Lo-Ke-266,Logitech Keyboard,B-Logitech,Logitech,S-26,Logitech Official Store,827623.23,960713.6,3928,22,True,4.86,Vietnam,,2026-03-01
P-An-US-267,Anker USB-C Cable,B-Anker,Anker,S-22,Anker Official Store,268279.79,286406.99,557,2064,True,4.8,Thailand,,2026-03-01
P-An-Po-268,Anker Power Bank,B-Anker,Anker,S-49,Anker Official Store,721905.56,815733.83,4716,1719,True,4.65,Malaysia,,2026-03-01
P-Ne-Ch-269,Nestle Chocolate Drink,B-Nestle,Nestle,S-39,Nestle Official Store,126484.24,156710.13,652,1484,True,4.59,Malaysia,,2026-03-01
P-Pa-Se-270,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-38,Paula's Choice Official Store,967906.57,1241228.62,1214,1490,True,4.98,Malaysia,,2026-03-01
P-JB-He-271,JBL Headphones,B-JBL,JBL,S-16,JBL Official Store,1464292.1,1583360.23,4931,1934,True,4.8,Thailand,,2026-03-01
P-Pa-Cl-272,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-44,Paula's Choice Official Store,632658.12,685664.88,3871,2325,True,4.38,Thailand,,2026-03-01
P-An-US-273,Anker USB-C Cable,B-Anker,Anker,S-36,Anker Official Store,305350.56,341362.48,1526,770,True,4.99,Vietnam,,2026-03-01
P-Pa-Mo-274,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-22,Paula's Choice Official Store,825561.57,983559.36,1076,1243,True,4.76,Vietnam,,2026-03-01
P-An-Ch-275,Anker Charger,B-Anker,Anker,S-39,Anker Official Store,397957.68,466699.57,1173,460,True,4.88,Vietnam,,2026-03-01
P-An-Ch-276,Anker Charger,B-Anker,Anker,S-41,Anker Official Store,439241.17,557480.43,2913,2130,True,4.1,Vietnam,,2026-03-01
P-Lo-Wi-277,Logitech Wireless Mouse,B-Logitech,Logitech,S-43,Logitech Official Store,659911.63,844127.55,3968,2311,True,4.7,Malaysia,,2026-03-01
P-Pa-Cl-278,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-40,Paula's Choice Official Store,810125.8,844388.09,4990,2376,True,4.37,Thailand,,2026-03-01
P-Ne-Co-279,Nestle Coffee,B-Nestle,Nestle,S-49,Nestle Official Store,169390.05,178972.62,4342,1274,True,4.89,Malaysia,,2026-03-01
P-Pa-Se-280,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-7,Paula's Choice Official Store,995735.84,1212308.17,2678,1863,True,4.39,Vietnam,,2026-03-01
P-Pa-Cl-281,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-39,Paula's Choice Official Store,833125.76,994857.92,2470,1260,True,4.65,Thailand,,2026-03-01
P-Ne-Ce-282,Nestle Cereal,B-Nestle,Nestle,S-25,Nestle Official Store,131171.77,154242.42,678,1184,True,4.67,Thailand,,2026-03-01
P-Lo-Wi-283,Logitech Wireless Mouse,B-Logitech,Logitech,S-10,Logitech Official Store,511569.93,559396.03,3181,2168,True,4.22,Malaysia,,2026-03-01
P-JB-He-284,JBL Headphones,B-JBL,JBL,S-17,JBL Official Store,1335256.83,1514180.69,185,469,True,4.6,Malaysia,,2026-03-01
P-Ne-Ch-285,Nestle Chocolate Drink,B-Nestle,Nestle,S-31,Nestle Official Store,133465.63,138788.28,3233,2023,True,4.68,Thailand,,2026-03-01
P-An-US-286,Anker USB-C Cable,B-Anker,Anker,S-23,Anker Official Store,246799.31,316714.72,3279,1561,True,4.79,Thailand,,2026-03-01
P-Pa-Cl-287,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-33,Paula's Choice Official Store,788122.64,815655.9,1455,282,True,5.0,Thailand,,2026-03-01
P-Lo-Wi-288,Logitech Wireless Mouse,B-Logitech,Logitech,S-22,Logitech Official Store,509856.21,645636.32,4311,1594,True,4.16,Malaysia,,2026-03-01
P-Lo-We-289,Logitech Webcam,B-Logitech,Logitech,S-2,Logitech Official Store,861819.09,1028956.87,3860,929,True,4.74,Malaysia,,2026-03-01
P-Ne-Ch-290,Nestle Chocolate Drink,B-Nestle,Nestle,S-36,Nestle Official Store,139001.29,178202.87,1524,532,True,4.22,Malaysia,,2026-03-01
P-Pa-Se-291,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-40,Paula's Choice Official Store,963165.69,1081647.41,4552,1555,True,4.96,Vietnam,,2026-03-01
P-Lo-Ke-292,Logitech Keyboard,B-Logitech,Logitech,S-39,Logitech Official Store,965548.61,1229868.68,53,1244,True,4.34,Thailand,,2026-03-01
P-Lo-We-293,Logitech Webcam,B-Logitech,Logitech,S-12,Logitech Official Store,1058114.33,1100921.84,3742,438,True,4.61,Thailand,,2026-03-01
P-JB-Bl-294,JBL Bluetooth Speaker,B-JBL,JBL,S-9,JBL Official Store,1842627.2,2246854.04,3658,2296,True,4.68,Thailand,,2026-03-01
P-Lo-We-295,Logitech Webcam,B-Logitech,Logitech,S-20,Logitech Official Store,1251333.68,1578007.52,4197,2404,True,4.85,Vietnam,,2026-03-01
P-Lo-Wi-296,Logitech Wireless Mouse,B-Logitech,Logitech,S-47,Logitech Official Store,566074.92,607217.89,2162,1714,True,4.28,Malaysia,,2026-03-01
P-Lo-We-297,Logitech Webcam,B-Logitech,Logitech,S-30,Logitech Official Store,894632.72,921738.11,4887,1441,True,4.92,Malaysia,,2026-03-01
P-Ne-Ce-298,Nestle Cereal,B-Nestle,Nestle,S-39,Nestle Official Store,179074.17,183823.29,2428,2121,True,4.64,Thailand,,2026-03-01
P-Ne-Ce-299,Nestle Cereal,B-Nestle,Nestle,S-27,Nestle Official Store,92217.44,116346.62,1717,1452,True,4.47,Malaysia,,2026-03-01
P-JB-Ea-0,JBL Earbuds,B-JBL,JBL,S-18,JBL Official Store,1523047.88,1893386.94,1863,1269,True,4.7,Malaysia,,2026-04-01
P-JB-Bl-1,JBL Bluetooth Speaker,B-JBL,JBL,S-34,JBL Official Store,1718255.07,2209654.37,4408,273,True,4.89,Vietnam,,2026-04-01
P-Lo-Wi-2,Logitech Wireless Mouse,B-Logitech,Logitech,S-37,Logitech Official Store,550818.46,598693.53,3318,2138,True,4.79,Malaysia,,2026-04-01
P-Pa-Mo-3,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-25,Paula's Choice Official Store,758909.16,891337.44,4789,2147,True,4.6,Malaysia,,2026-04-01
P-JB-Ea-4,JBL Earbuds,B-JBL,JBL,S-16,JBL Official Store,1353143.13,1550712.84,165,2030,True,4.08,Malaysia,,2026-04-01
P-An-US-5,Anker USB-C Cable,B-Anker,Anker,S-12,Anker Official Store,202394.69,207717.24,1558,810,True,4.77,Vietnam,,2026-04-01
P-Pa-Cl-6,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-47,Paula's Choice Official Store,793676.07,869454.1,2948,590,True,4.4,Vietnam,,2026-04-01
P-Ne-Ce-7,Nestle Cereal,B-Nestle,Nestle,S-19,Nestle Official Store,141671.05,154506.42,2315,1201,True,4.07,Malaysia,,2026-04-01
P-Pa-Cl-8,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-41,Paula's Choice Official Store,693301.02,901048.67,857,2288,True,4.54,Vietnam,,2026-04-01
P-Ne-Ch-9,Nestle Chocolate Drink,B-Nestle,Nestle,S-45,Nestle Official Store,132039.51,164077.5,2457,618,True,4.57,Thailand,,2026-04-01
P-Ne-Co-10,Nestle Coffee,B-Nestle,Nestle,S-48,Nestle Official Store,187139.4,242875.05,4095,250,True,4.31,Malaysia,,2026-04-01
P-Lo-We-11,Logitech Webcam,B-Logitech,Logitech,S-2,Logitech Official Store,1168271.7,1310800.62,3063,2061,True,4.75,Thailand,,2026-04-01
P-JB-He-12,JBL Headphones,B-JBL,JBL,S-39,JBL Official Store,1471876.08,1801862.73,4827,1438,True,4.28,Malaysia,,2026-04-01
P-JB-Ea-13,JBL Earbuds,B-JBL,JBL,S-29,JBL Official Store,1390462.4,1435766.35,2620,1047,True,4.93,Vietnam,,2026-04-01
P-An-Ch-14,Anker Charger,B-Anker,Anker,S-10,Anker Official Store,374721.38,485508.08,1652,1427,True,4.33,Thailand,,2026-04-01
P-JB-Ea-15,JBL Earbuds,B-JBL,JBL,S-34,JBL Official Store,1883293.08,2055891.63,2859,2214,True,4.41,Malaysia,,2026-04-01
P-Lo-Wi-16,Logitech Wireless Mouse,B-Logitech,Logitech,S-37,Logitech Official Store,449191.28,523403.17,2017,1998,True,4.02,Vietnam,,2026-04-01
P-JB-Bl-17,JBL Bluetooth Speaker,B-JBL,JBL,S-31,JBL Official Store,1882099.35,2021202.26,4600,622,True,4.26,Vietnam,,2026-04-01
P-An-US-18,Anker USB-C Cable,B-Anker,Anker,S-21,Anker Official Store,230910.12,266254.08,4385,1144,True,4.64,Malaysia,,2026-04-01
P-JB-Ea-19,JBL Earbuds,B-JBL,JBL,S-19,JBL Official Store,1242071.05,1379013.52,1870,1861,True,4.31,Malaysia,,2026-04-01
P-Ne-Co-20,Nestle Coffee,B-Nestle,Nestle,S-9,Nestle Official Store,216524.16,256206.13,2925,1686,True,4.33,Vietnam,,2026-04-01
P-Pa-Cl-21,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-43,Paula's Choice Official Store,617487.6,642700.45,1802,175,True,4.25,Vietnam,,2026-04-01
P-Lo-We-22,Logitech Webcam,B-Logitech,Logitech,S-43,Logitech Official Store,1183501.78,1523925.74,877,2350,True,4.24,Vietnam,,2026-04-01
P-An-Ch-23,Anker Charger,B-Anker,Anker,S-48,Anker Official Store,467651.97,502574.59,3986,2462,True,4.38,Thailand,,2026-04-01
P-JB-He-24,JBL Headphones,B-JBL,JBL,S-24,JBL Official Store,1802949.16,2175493.93,3209,324,True,4.23,Vietnam,,2026-04-01
P-Lo-Wi-25,Logitech Wireless Mouse,B-Logitech,Logitech,S-14,Logitech Official Store,559527.23,571603.27,100,1840,True,4.76,Vietnam,,2026-04-01
P-An-US-26,Anker USB-C Cable,B-Anker,Anker,S-30,Anker Official Store,241600.66,258415.56,3525,1714,True,4.99,Thailand,,2026-04-01
P-Ne-Ce-27,Nestle Cereal,B-Nestle,Nestle,S-27,Nestle Official Store,133081.74,155395.9,4410,1959,True,4.11,Malaysia,,2026-04-01
P-An-Ch-28,Anker Charger,B-Anker,Anker,S-2,Anker Official Store,429060.88,504735.37,2794,2476,True,4.34,Malaysia,,2026-04-01
P-Ne-Co-29,Nestle Coffee,B-Nestle,Nestle,S-48,Nestle Official Store,216649.57,256568.84,3188,187,True,4.82,Thailand,,2026-04-01
P-JB-Bl-30,JBL Bluetooth Speaker,B-JBL,JBL,S-23,JBL Official Store,1636030.27,2070713.98,571,1942,True,4.46,Thailand,,2026-04-01
P-Pa-Se-31,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-26,Paula's Choice Official Store,817677.84,956107.58,2916,523,True,4.63,Thailand,,2026-04-01
P-Pa-Cl-32,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-15,Paula's Choice Official Store,668458.16,763187.57,4758,579,True,4.06,Vietnam,,2026-04-01
P-Ne-Ch-33,Nestle Chocolate Drink,B-Nestle,Nestle,S-8,Nestle Official Store,117962.45,152356.72,2556,2420,True,4.53,Malaysia,,2026-04-01
