product_id,product_name,brand_id,brand_name,seller_id,seller_name,price_current,price_original,sold_count,review_count,in_stock,rating_score,location,product_url,snapshot_date
P-An-US-168,Anker USB-C Cable,B-Anker,Anker,S-41,Anker Official Store,223514.28,290339.13,1112,1742,True,4.4,Thailand,,2026-03-01
P-JB-He-169,JBL Headphones,B-JBL,JBL,S-33,JBL Official Store,1751377.67,1801436.78,932,1360,True,4.17,Thailand,,2026-03-01
P-JB-Bl-170,JBL Bluetooth Speaker,B-JBL,JBL,S-44,JBL Official Store,1698599.84,1897101.27,3483,960,True,4.04,Thailand,,2026-03-01
P-Lo-We-171,Logitech Webcam,B-Logitech,Logitech,S-34,Logitech Official Store,1328683.49,1518435.85,3841,2387,True,4.9,Vietnam,,2026-03-01
P-Pa-Mo-172,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-18,Paula's Choice Official Store,701140.73,790520.19,3653,2073,True,4.73,Malaysia,,2026-03-01
P-An-US-173,Anker USB-C Cable,B-Anker,Anker,S-44,Anker Official Store,212277.88,227203.4,555,2386,True,4.51,Thailand,,2026-03-01
P-JB-He-174,JBL Headphones,B-JBL,JBL,S-47,JBL Official Store,1312514.4,1658768.78,43,508,True,4.58,Thailand,,2026-03-01
P-Ne-Ce-175,Nestle Cereal,B-Nestle,Nestle,S-25,Nestle Official Store,149095.13,158903.6,2070,32,True,4.26,Malaysia,,2026-03-01
P-JB-He-176,JBL Headphones,B-JBL,JBL,S-23,JBL Official Store,1966028.44,2223705.44,3404,2339,True,4.24,Malaysia,,2026-03-01
P-An-US-177,Anker USB-C Cable,B-Anker,Anker,S-29,Anker Official Store,300658.27,334527.13,2921,866,True,4.15,Thailand,,2026-03-01
P-JB-Bl-178,JBL Bluetooth Speaker,B-JBL,JBL,S-43,JBL Official Store,1646652.26,1854493.38,2764,2025,True,4.53,Vietnam,,2026-03-01
P-Lo-Wi-179,Logitech Wireless Mouse,B-Logitech,Logitech,S-44,Logitech Official Store,427540.68,540033.46,1304,961,True,4.03,Malaysia,,2026-03-01
P-Pa-Cl-180,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-5,Paula's Choice Official Store,560310.65,599758.16,1038,1234,True,4.69,Malaysia,,2026-03-01
P-Ne-Co-181,Nestle Coffee,B-Nestle,Nestle,S-43,Nestle Official Store,194118.1,250457.62,155,221,True,4.64,Thailand,,2026-03-01
P-Lo-We-182,Logitech Webcam,B-Logitech,Logitech,S-38,Logitech Official Store,1119714.78,1249537.84,3953,2203,True,4.03,Malaysia,,2026-03-01
P-JB-Ea-183,JBL Earbuds,B-JBL,JBL,S-8,JBL Official Store,1145173.91,1403080.47,2063,1369,True,4.09,Thailand,,2026-03-01
P-JB-Ea-184,JBL Earbuds,B-JBL,JBL,S-26,JBL Official Store,1382828.36,1505016.79,3749,307,True,4.57,Vietnam,,2026-03-01
P-Ne-Ch-185,Nestle Chocolate Drink,B-Nestle,Nestle,S-33,Nestle Official Store,129582.68,157192.54,3102,1315,True,4.66,Vietnam,,2026-03-01
P-JB-He-186,JBL Headphones,B-JBL,JBL,S-6,JBL Official Store,1659173.99,2156653.83,604,1613,True,4.87,Vietnam,,2026-03-01
P-Lo-Wi-187,Logitech Wireless Mouse,B-Logitech,Logitech,S-31,Logitech Official Store,456731.18,477437.03,518,1352,True,4.65,Vietnam,,2026-03-01
P-Ne-Ce-188,Nestle Cereal,B-Nestle,Nestle,S-19,Nestle Official Store,161148.02,200369.48,1418,1359,True,4.38,Malaysia,,2026-03-01
P-Lo-Wi-189,Logitech Wireless Mouse,B-Logitech,Logitech,S-7,Logitech Official Store,543890.98,650742.96,2220,921,True,4.38,Malaysia,,2026-03-01
P-JB-He-190,JBL Headphones,B-JBL,JBL,S-26,JBL Official Store,1481904.7,1605844.53,3368,966,True,4.46,Vietnam,,2026-03-01
P-An-Po-191,Anker Power Bank,B-Anker,Anker,S-2,Anker Official Store,597234.34,768290.61,2531,1952,True,4.03,Thailand,,2026-03-01
P-Pa-Cl-192,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-15,Paula's Choice Official Store,773107.82,904079.02,72,948,True,4.55,Vietnam,,2026-03-01
P-Pa-Mo-193,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-23,Paula's Choice Official Store,626660.88,642393.28,1044,340,True,4.65,Malaysia,,2026-03-01
P-Ne-Ch-194,Nestle Chocolate Drink,B-Nestle,Nestle,S-13,Nestle Official Store,112745.24,121224.04,4595,791,True,4.1,Vietnam,,2026-03-01
P-JB-He-195,JBL Headphones,B-JBL,JBL,S-47,JBL Official Store,1922625.15,2126502.61,135,1448,True,4.72,Thailand,,2026-03-01
P-Pa-Cl-196,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-31,Paula's Choice Official Store,577711.08,618567.85,3209,1067,True,4.53,Vietnam,,2026-03-01
P-Lo-Ke-197,Logitech Keyboard,B-Logitech,Logitech,S-36,Logitech Official Store,827393.48,903379.29,1505,1803,True,4.82,Vietnam,,2026-03-01
P-Ne-Co-198,Nestle Coffee,B-Nestle,Nestle,S-26,Nestle Official Store,185426.13,219950.77,4646,1811,True,4.61,Thailand,,2026-03-01
P-Pa-Cl-199,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-24,Paula's Choice Official Store,851523.36,1084542.31,4845,1077,True,4.24,Vietnam,,2026-03-01
P-JB-Ea-200,JBL Earbuds,B-JBL,JBL,S-19,JBL Official Store,1475119.4,1838984.74,3070,1467,True,4.59,Malaysia,,2026-03-01
P-Lo-We-201,Logitech Webcam,B-Logitech,Logitech,S-21,Logitech Official Store,1224315.39,1410912.99,691,2471,True,4.61,Thailand,,2026-03-01
P-An-US-202,Anker USB-C Cable,B-Anker,Anker,S-2,Anker Official Store,297853.02,345239.87,1373,1831,True,4.6,Vietnam,,2026-03-01
P-Pa-Mo-203,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-39,Paula's Choice Official Store,637182.81,726322.07,4038,1003,True,4.34,Thailand,,2026-03-01
P-An-US-204,Anker USB-C Cable,B-Anker,Anker,S-40,Anker Official Store,205756.91,214447.55,4478,1927,True,4.4,Thailand,,2026-03-01
P-Lo-We-205,Logitech Webcam,B-Logitech,Logitech,S-4,Logitech Official Store,1176932.69,1317457.23,1834,960,True,4.8,Thailand,,2026-03-01
P-An-Po-206,Anker Power Bank,B-Anker,Anker,S-3,Anker Official Store,857341.89,929900.59,371,1158,True,4.99,Thailand,,2026-03-01
P-Pa-Se-207,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-23,Paula's Choice Official Store,999109.03,1297577.4,4241,666,True,4.56,Vietnam,,2026-03-01
P-Ne-Co-208,Nestle Coffee,B-Nestle,Nestle,S-42,Nestle Official Store,210671.93,224941.54,2523,637,True,4.82,Vietnam,,2026-03-01
P-Ne-Co-209,Nestle Coffee,B-Nestle,Nestle,S-45,Nestle Official Store,195641.83,250345.21,4473,634,True,4.99,Malaysia,,2026-03-01
P-Ne-Co-210,Nestle Coffee,B-Nestle,Nestle,S-8,Nestle Official Store,166520.32,181835.73,1796,804,True,4.13,Vietnam,,2026-03-01
P-Ne-Ce-211,Nestle Cereal,B-Nestle,Nestle,S-36,Nestle Official Store,155002.38,160841.4,4606,1691,True,4.26,Thailand,,2026-03-01
P-Pa-Cl-212,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-3,Paula's Choice Official Store,561456.49,652818.25,1755,1694,True,4.6,Vietnam,,2026-03-01
P-An-US-213,Anker USB-C Cable,B-Anker,Anker,S-37,Anker Official Store,229343.09,270827.69,273,494,True,4.5,Malaysia,,2026-03-01
P-Lo-Ke-214,Logitech Keyboard,B-Logitech,Logitech,S-30,Logitech Official Store,806420.96,1020794.11,163,952,True,4.82,Thailand,,2026-03-01
P-JB-Bl-215,JBL Bluetooth Speaker,B-JBL,JBL,S-35,JBL Official Store,2070402.42,2200965.15,4391,1565,True,4.58,Thailand,,2026-03-01
P-JB-Ea-216,JBL Earbuds,B-JBL,JBL,S-46,JBL Official Store,1395801.78,1660656.31,2976,1965,True,4.83,Vietnam,,2026-03-01
P-JB-He-217,JBL Headphones,B-JBL,JBL,S-34,JBL Official Store,1764973.34,1833963.05,993,541,True,4.23,Thailand,,2026-03-01
P-JB-He-218,JBL Headphones,B-JBL,JBL,S-6,JBL Official Store,1131349.41,1187448.62,2749,1889,True,4.02,Malaysia,,2026-03-01
P-Pa-Mo-219,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-5,Paula's Choice Official Store,807938.74,911523.79,1983,2397,True,4.06,Malaysia,,2026-03-01
P-An-US-220,Anker USB-C Cable,B-Anker,Anker,S-9,Anker Official Store,208920.86,238273.08,4274,1357,True,4.78,Vietnam,,2026-03-01
P-An-Ch-221,Anker Charger,B-Anker,Anker,S-39,Anker Official Store,500246.09,581605.21,2178,1387,True,4.22,Vietnam,,2026-03-01
P-JB-Ea-222,JBL Earbuds,B-JBL,JBL,S-35,JBL Official Store,1555382.8,1762783.08,2169,1554,True,4.18,Malaysia,,2026-03-01
P-JB-Ea-223,JBL Earbuds,B-JBL,JBL,S-2,JBL Official Store,1517857.88,1552903.33,2323,746,True,4.26,Vietnam,,2026-03-01
P-Pa-Mo-224,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-26,Paula's Choice Official Store,824022.97,915143.52,271,2390,True,4.06,Thailand,,2026-03-01
P-Ne-Co-225,Nestle Coffee,B-Nestle,Nestle,S-11,Nestle Official Store,155979.6,170710.05,4828,1945,True,4.84,Malaysia,,2026-03-01
P-JB-Ea-226,JBL Earbuds,B-JBL,JBL,S-40,JBL Official Store,1327474.63,1628094.52,3834,1464,True,4.86,Thailand,,2026-03-01
P-Pa-Cl-227,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-41,Paula's Choice Official Store,584522.95,742217.72,46,397,True,4.94,Thailand,,2026-03-01
P-Pa-Cl-228,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-34,Paula's Choice Official Store,643145.67,770756.33,805,2252,True,4.23,Vietnam,,2026-03-01
P-Lo-We-229,Logitech Webcam,B-Logitech,Logitech,S-32,Logitech Official Store,1228596.1,1304827.19,2178,1036,True,4.04,Vietnam,,2026-03-01
P-Lo-We-230,Logitech Webcam,B-Logitech,Logitech,S-17,Logitech Official Store,1254175.53,1316260.87,1698,152,True,4.74,Malaysia,,2026-03-01
P-Pa-Mo-231,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-15,Paula's Choice Official Store,835757.31,1084516.09,2576,567,True,4.17,Thailand,,2026-03-01
P-JB-He-232,JBL Headphones,B-JBL,JBL,S-17,JBL Official Store,1453898.39,1692489.11,1276,364,True,4.62,Thailand,,2026-03-01
P-Pa-Mo-233,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-36,Paula's Choice Official Store,766570.17,784139.77,1643,1645,True,4.64,Thailand,,2026-03-01
P-Pa-Mo-234,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-27,Paula's Choice Official Store,751647.88,793037.67,799,2426,True,4.49,Thailand,,2026-03-01
P-Ne-Ce-235,Nestle Cereal,B-Nestle,Nestle,S-17,Nestle Official Store,162888.98,168141.5,965,2235,True,4.1,Malaysia,,2026-03-01
P-An-US-236,Anker USB-C Cable,B-Anker,Anker,S-21,Anker Official Store,268001.89,291423.63,3273,690,True,4.01,Thailand,,2026-03-01
P-JB-Bl-237,JBL Bluetooth Speaker,B-JBL,JBL,S-39,JBL Official Store,1832187.46,2287422.17,2574,784,True,4.92,Thailand,,2026-03-01
P-Pa-Cl-238,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-32,Paula's Choice Official Store,679713.81,727678.83,4381,602,True,4.75,Vietnam,,2026-03-01
P-Lo-Ke-239,Logitech Keyboard,B-Logitech,Logitech,S-2,Logitech Official Store,1029811.47,1260309.24,4338,467,True,4.09,Vietnam,,2026-03-01
P-Pa-Mo-240,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-43,Paula's Choice Official Store,904957.42,1108739.74,2498,1729,True,4.74,Malaysia,,2026-03-01
P-An-Ch-241,Anker Charger,B-Anker,Anker,S-29,Anker Official Store,451150.13,531547.86,1334,1139,True,4.16,Thailand,,2026-03-01
P-Pa-Cl-242,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-42,Paula's Choice Official Store,622868.2,669151.72,3592,1433,True,4.73,Vietnam,,2026-03-01
P-An-Ch-243,Anker Charger,B-Anker,Anker,S-13,Anker Official Store,484189.77,542054.16,2577,2286,True,4.76,Thailand,,2026-03-01
P-Ne-Co-244,Nestle Coffee,B-Nestle,Nestle,S-6,Nestle Official Store,151256.04,160586.83,3925,1129,True,4.12,Thailand,,2026-03-01
P-JB-Ea-245,JBL Earbuds,B-JBL,JBL,S-37,JBL Official Store,1225949.02,1454039.79,4947,2028,True,4.18,Thailand,,2026-03-01
P-Pa-Se-246,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-7,Paula's Choice Official Store,1035231.75,1082891.11,2593,530,True,4.72,Thailand,,2026-03-01
P-JB-Ea-247,JBL Earbuds,B-JBL,JBL,S-24,JBL Official Store,1306971.33,1590354.3,191,598,True,4.6,Malaysia,,2026-03-01
P-Ne-Ch-248,Nestle Chocolate Drink,B-Nestle,Nestle,S-12,Nestle Official Store,115405.65,140185.13,571,1342,True,4.71,Vietnam,,2026-03-01
P-Ne-Ch-249,Nestle Chocolate Drink,B-Nestle,Nestle,S-49,Nestle Official Store,136161.35,144506.23,1236,1174,True,4.37,Vietnam,,2026-03-01
P-Lo-We-250,Logitech Webcam,B-Logitech,Logitech,S-33,Logitech Official Store,1206932.69,1332265.63,2478,202,True,4.64,Malaysia,,2026-03-01
P-An-Ch-251,Anker Charger,B-Anker,Anker,S-11,Anker Official Store,500252.75,649085.65,4727,841,True,4.18,Thailand,,2026-03-01
P-JB-Ea-252,JBL Earbuds,B-JBL,JBL,S-45,JBL Official Store,1488666.51,1762621.1,2787,1905,True,4.78,Thailand,,2026-03-01
P-An-US-253,Anker USB-C Cable,B-Anker,Anker,S-5,Anker Official Store,225613.03,257267.41,2033,2101,True,4.44,Malaysia,,2026-03-01
P-JB-Ea-254,JBL Earbuds,B-JBL,JBL,S-1,JBL Official Store,1434985.29,1663161.05,2869,1866,True,4.06,Thailand,,2026-03-01
P-Ne-Co-255,Nestle Coffee,B-Nestle,Nestle,S-25,Nestle Official Store,172008.24,219884.06,4673,1436,True,4.06,Malaysia,,2026-03-01
P-Ne-Ch-256,Nestle Chocolate Drink,B-Nestle,Nestle,S-16,Nestle Official Store,144588.83,186946.67,3283,2019,True,4.45,Malaysia,,2026-03-01
P-JB-Ea-257,JBL Earbuds,B-JBL,JBL,S-43,JBL Official Store,1288337.79,1489988.33,2673,2302,True,4.56,Vietnam,,2026-03-01
P-JB-Ea-258,JBL Earbuds,B-JBL,JBL,S-32,JBL Official Store,1371927.41,1490324.21,1201,1500,True,4.56,Vietnam,,2026-03-01
P-JB-Ea-259,JBL Earbuds,B-JBL,JBL,S-14,JBL Official Store,1418765.27,1613508.02,4290,2366,True,4.98,Thailand,,2026-03-01
P-JB-Bl-260,JBL Bluetooth Speaker,B-JBL,JBL,S-25,JBL Official Store,1864538.59,2144034.97,4978,388,True,4.97,Malaysia,,2026-03-01
P-JB-He-261,JBL Headphones,B-JBL,JBL,S-4,JBL Official Store,1359631.64,1444403.47,924,2379,True,4.68,Vietnam,,2026-03-01
P-Lo-Wi-262,Logitech Wireless Mouse,B-Logitech,Logitech,S-39,Logitech Official Store,471336.04,552364.75,3699,181,True,4.54,Vietnam,,2026-03-01
P-Pa-Cl-263,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-2,Paula's Choice Official Store,549702.32,586211.83,3167,102,True,4.86,Thailand,,2026-03-01
P-An-Po-264,Anker Power Bank,B-Anker,Anker,S-10,Anker Official Store,642771.39,747864.99,640,1732,True,4.79,Malaysia,,2026-03-01
P-Lo-We-265,Logitech Webcam,B-Logitech,Logitech,S-4,Logitech Official Store,1109780.88,1183157.13,2821,2265,True,4.66,Vietnam,,2026-03-01
P-Ne-Ce-266,Nestle Cereal,B-Nestle,Nestle,S-49,Nestle Official Store,151557.34,186446.49,4572,2118,True,4.07,Malaysia,,2026-03-01
P-An-Po-267,Anker Power Bank,B-Anker,Anker,S-6,Anker Official Store,755767.89,876227.85,1844,2431,True,4.38,Thailand,,2026-03-01
P-An-Po-268,Anker Power Bank,B-Anker,Anker,S-28,Anker Official Store,657080.16,687522.76,2241,489,True,4.63,Malaysia,,2026-03-01
P-Lo-We-269,Logitech Webcam,B-Logitech,Logitech,S-40,Logitech Official Store,1034409.38,1320139.34,4593,2438,True,4.32,Malaysia,,2026-03-01
P-An-Po-270,Anker Power Bank,B-Anker,Anker,S-8,Anker Official Store,949865.58,977741.68,642,1920,True,4.82,Malaysia,,2026-03-01
P-JB-Ea-271,JBL Earbuds,B-JBL,JBL,S-19,JBL Official Store,1431050.89,1847446.13,2621,1552,True,4.74,Thailand,,2026-03-01
P-Lo-We-272,Logitech Webcam,B-Logitech,Logitech,S-31,Logitech Official Store,968335.13,1226822.29,1624,251,True,4.13,Vietnam,,2026-03-01
P-JB-He-273,JBL Headphones,B-JBL,JBL,S-25,JBL Official Store,1684384.95,1966808.96,1969,934,True,4.21,Malaysia,,2026-03-01
P-JB-Bl-274,JBL Bluetooth Speaker,B-JBL,JBL,S-6,JBL Official Store,1547651.88,1976503.49,3020,1392,True,4.46,Vietnam,,2026-03-01
P-JB-Ea-275,JBL Earbuds,B-JBL,JBL,S-28,JBL Official Store,1240324.75,1552774.7,1851,990,True,4.24,Thailand,,2026-03-01
P-Ne-Ce-276,Nestle Cereal,B-Nestle,Nestle,S-47,Nestle Official Store,139606.98,177789.59,4463,1342,True,4.61,Thailand,,2026-03-01
P-Lo-Wi-277,Logitech Wireless Mouse,B-Logitech,Logitech,S-27,Logitech Official Store,608826.72,764836.41,960,293,True,4.13,Malaysia,,2026-03-01
P-Pa-Se-278,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-9,Paula's Choice Official Store,851194.53,909898.69,4249,2053,True,4.84,Malaysia,,2026-03-01
P-An-US-279,Anker USB-C Cable,B-Anker,Anker,S-15,Anker Official Store,256108.22,276686.09,4658,2279,True,4.76,Vietnam,,2026-03-01
P-JB-Ea-280,JBL Earbuds,B-JBL,JBL,S-13,JBL Official Store,1367006.83,1703387.41,2287,1143,True,4.91,Thailand,,2026-03-01
P-An-Ch-281,Anker Charger,B-Anker,Anker,S-34,Anker Official Store,466503.84,497919.47,2627,146,True,4.86,Malaysia,,2026-03-01
P-An-Ch-282,Anker Charger,B-Anker,Anker,S-40,Anker Official Store,444753.78,455890.42,4395,158,True,4.97,Thailand,,2026-03-01
P-Lo-We-283,Logitech Webcam,B-Logitech,Logitech,S-42,Logitech Official Store,1303059.95,1661421.82,2361,984,True,4.98,Thailand,,2026-03-01
P-Lo-We-284,Logitech Webcam,B-Logitech,Logitech,S-38,Logitech Official Store,1432259.66,1641306.29,1490,1857,True,4.07,Malaysia,,2026-03-01
P-Lo-Ke-285,Logitech Keyboard,B-Logitech,Logitech,S-25,Logitech Official Store,906036.84,927304.37,4946,1767,True,4.23,Vietnam,,2026-03-01
P-Lo-We-286,Logitech Webcam,B-Logitech,Logitech,S-16,Logitech Official Store,1232872.84,1565557.05,2554,1090,True,4.79,Thailand,,2026-03-01
P-Ne-Ch-287,Nestle Chocolate Drink,B-Nestle,Nestle,S-21,Nestle Official Store,159621.93,207304.59,690,1353,True,4.25,Malaysia,,2026-03-01
P-JB-Bl-288,JBL Bluetooth Speaker,B-JBL,JBL,S-35,JBL Official Store,1839653.22,1893262.17,1006,486,True,4.88,Vietnam,,2026-03-01
P-Lo-Wi-289,Logitech Wireless Mouse,B-Logitech,Logitech,S-12,Logitech Official Store,613823.51,700077.79,3689,2226,True,4.77,Malaysia,,2026-03-01
P-Lo-We-290,Logitech Webcam,B-Logitech,Logitech,S-38,Logitech Official Store,1054885.27,1356023.72,4630,183,True,4.24,Thailand,,2026-03-01
P-Ne-Ce-291,Nestle Cereal,B-Nestle,Nestle,S-44,Nestle Official Store,143742.75,185688.97,223,2012,True,4.6,Vietnam,,2026-03-01
P-Lo-Wi-292,Logitech Wireless Mouse,B-Logitech,Logitech,S-12,Logitech Official Store,557482.45,569088.06,4387,734,True,4.91,Malaysia,,2026-03-01
P-An-US-293,Anker USB-C Cable,B-Anker,Anker,S-45,Anker Official Store,243617.93,279217.89,2830,871,True,4.2,Vietnam,,2026-03-01
P-An-Po-294,Anker Power Bank,B-Anker,Anker,S-8,Anker Official Store,682995.4,698120.97,4680,408,True,4.11,Vietnam,,2026-03-01
P-Pa-Mo-295,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-42,Paula's Choice Official Store,780643.13,892111.77,2459,2285,True,4.4,Vietnam,,2026-03-01
P-JB-He-296,JBL Headphones,B-JBL,JBL,S-41,JBL Official Store,1625572.46,2058562.46,4522,1732,True,4.7,Vietnam,,2026-03-01
P-An-Ch-297,Anker Charger,B-Anker,Anker,S-45,Anker Official Store,527907.79,675848.39,4126,23,True,4.41,Vietnam,,2026-03-01
P-JB-He-298,JBL Headphones,B-JBL,JBL,S-39,JBL Official Store,1323474.86,1655218.79,1017,524,True,4.86,Vietnam,,2026-03-01
P-JB-Bl-299,JBL Bluetooth Speaker,B-JBL,JBL,S-20,JBL Official Store,2004092.35,2066933.56,4063,1352,True,4.38,Malaysia,,2026-03-01
P-Ne-Ce-0,Nestle Cereal,B-Nestle,Nestle,S-33,Nestle Official Store,146247.39,179932.53,361,2093,True,4.94,Vietnam,,2026-04-01
P-JB-He-1,JBL Headphones,B-JBL,JBL,S-11,JBL Official Store,1421257.56,1593709.54,2026,1294,True,4.5,Thailand,,2026-04-01
P-An-US-2,Anker USB-C Cable,B-Anker,Anker,S-27,Anker Official Store,280293.51,342718.37,4754,1633,True,4.07,Vietnam,,2026-04-01
P-Pa-Cl-3,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-35,Paula's Choice Official Store,672785.97,765744.54,2312,1861,True,4.08,Vietnam,,2026-04-01
P-Pa-Cl-4,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-24,Paula's Choice Official Store,607015.82,698462.87,1849,2329,True,4.69,Vietnam,,2026-04-01
P-Pa-Mo-5,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-38,Paula's Choice Official Store,840092.55,921671.19,3735,1058,True,4.45,Vietnam,,2026-04-01
P-Pa-Mo-6,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-36,Paula's Choice Official Store,627019.08,741773.38,4030,1948,True,4.37,Malaysia,,2026-04-01
P-Ne-Co-7,Nestle Coffee,B-Nestle,Nestle,S-1,Nestle Official Store,165632.99,175558.77,3294,1815,True,4.03,Malaysia,,2026-04-01
P-Ne-Ce-8,Nestle Cereal,B-Nestle,Nestle,S-49,Nestle Official Store,140214.74,159101.12,2958,1834,True,4.85,Malaysia,,2026-04-01
P-Pa-Se-9,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-49,Paula's Choice Official Store,877685.33,921106.68,1930,1462,True,4.49,Vietnam,,2026-04-01
P-An-Ch-10,Anker Charger,B-Anker,Anker,S-15,Anker Official Store,364006.56,403209.25,4370,546,True,4.13,Malaysia,,2026-04-01
P-Pa-Cl-11,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-37,Paula's Choice Official Store,546129.2,703227.23,3188,1736,True,4.99,Vietnam,,2026-04-01
P-Lo-Wi-12,Logitech Wireless Mouse,B-Logitech,Logitech,S-4,Logitech Official Store,415651.89,463580.04,3170,2357,True,4.53,Vietnam,,2026-04-01
P-JB-Ea-13,JBL Earbuds,B-JBL,JBL,S-3,JBL Official Store,1171305.56,1468140.15,1407,1444,True,4.71,Vietnam,,2026-04-01
P-Pa-Cl-14,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-39,Paula's Choice Official Store,558691.69,721045.75,4961,1527,True,4.17,Vietnam,,2026-04-01
P-JB-Bl-15,JBL Bluetooth Speaker,B-JBL,JBL,S-11,JBL Official Store,1622522.37,1939474.99,3200,2156,True,4.33,Vietnam,,2026-04-01
P-Pa-Mo-16,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-37,Paula's Choice Official Store,717684.26,903360.79,2241,1914,True,4.23,Vietnam,,2026-04-01
P-An-Po-17,Anker Power Bank,B-Anker,Anker,S-45,Anker Official Store,739280.16,903548.3,3660,2298,True,4.13,Thailand,,2026-04-01
P-An-Ch-18,Anker Charger,B-Anker,Anker,S-12,Anker Official Store,415461.24,525801.67,912,2199,True,4.51,Vietnam,,2026-04-01
P-Ne-Ce-19,Nestle Cereal,B-Nestle,Nestle,S-36,Nestle Official Store,166570.0,184007.43,1640,1244,True,4.44,Malaysia,,2026-04-01
P-An-Ch-20,Anker Charger,B-Anker,Anker,S-27,Anker Official Store,529942.47,673263.67,4207,608,True,4.83,Vietnam,,2026-04-01
P-Ne-Ch-21,Nestle Chocolate Drink,B-Nestle,Nestle,S-9,Nestle Official Store,117654.72,135704.76,1893,120,True,4.0,Vietnam,,2026-04-01
P-Lo-Wi-22,Logitech Wireless Mouse,B-Logitech,Logitech,S-46,Logitech Official Store,491950.24,572099.32,1754,2339,True,4.73,Vietnam,,2026-04-01
P-Pa-Se-23,Paula's Choice Serum,B-Paula's Choice,Paula's Choice,S-3,Paula's Choice Official Store,1015181.56,1044168.9,3667,1838,True,4.63,Vietnam,,2026-04-01
P-JB-Ea-24,JBL Earbuds,B-JBL,JBL,S-47,JBL Official Store,1257530.97,1619807.33,3264,23,True,4.2,Vietnam,,2026-04-01
P-Pa-Cl-25,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-3,Paula's Choice Official Store,598781.78,611145.97,1118,29,True,4.63,Malaysia,,2026-04-01
P-JB-He-26,JBL Headphones,B-JBL,JBL,S-35,JBL Official Store,1692168.23,2145058.1,2271,806,True,4.08,Vietnam,,2026-04-01
P-Ne-Ce-27,Nestle Cereal,B-Nestle,Nestle,S-35,Nestle Official Store,159007.4,165126.45,3685,914,True,4.81,Malaysia,,2026-04-01
P-JB-Ea-28,JBL Earbuds,B-JBL,JBL,S-40,JBL Official Store,1405081.25,1551038.83,2452,166,True,4.79,Vietnam,,2026-04-01
P-Ne-Ce-29,Nestle Cereal,B-Nestle,Nestle,S-47,Nestle Official Store,161364.89,196676.5,2585,1318,True,4.28,Thailand,,2026-04-01
P-An-US-30,Anker USB-C Cable,B-Anker,Anker,S-30,Anker Official Store,287004.08,336860.86,466,1561,True,4.21,Vietnam,,2026-04-01
P-An-Po-31,Anker Power Bank,B-Anker,Anker,S-17,Anker Official Store,723905.93,763299.29,212,1474,True,4.45,Vietnam,,2026-04-01
P-Ne-Ce-32,Nestle Cereal,B-Nestle,Nestle,S-24,Nestle Official Store,165255.04,206619.99,2337,1233,True,4.92,Thailand,,2026-04-01
P-Pa-Mo-33,Paula's Choice Moisturizer,B-Paula's Choice,Paula's Choice,S-18,Paula's Choice Official Store,693997.51,763117.41,4479,1103,True,4.27,Malaysia,,2026-04-01
P-Lo-We-34,Logitech Webcam,B-Logitech,Logitech,S-32,Logitech Official Store,1100027.33,1136458.63,3827,2346,True,4.9,Vietnam,,2026-04-01
P-Pa-Cl-35,Paula's Choice Cleanser,B-Paula's Choice,Paula's Choice,S-29,Paula's Choice Official Store,649274.98,707132.32,697,637,True,4.36,Thailand,,2026-04-01
